iso_year,iso_week,met_mace_glorad,met_mace_sun,met_mace_wdsp,met_mace_rain,met_belmullet_glorad,met_belmullet_sun,met_belmullet_wdsp,met_belmullet_rain,met_newport_glorad,met_newport_sun,met_newport_wdsp,met_newport_rain,met_valentia_glorad,met_valentia_sun,met_valentia_wdsp,met_valentia_rain,met_malin_glorad,met_malin_sun,met_malin_wdsp,met_malin_rain,met_west_glorad,met_west_sun,met_west_wdsp,met_sun,met_glorad,met_wdsp
1946,9,,,,,,,,,,,,,,,7.785714285714286,1.3571428571428572,,,,,,,7.785714285714286,,,
1946,10,,,,,,,,,,,,,,,10.0,0.4142857142857142,,,,,,,10.0,,,
1946,11,,,,,,,,,,,,,,,14.357142857142858,5.914285714285714,,,,,,,14.357142857142858,,,
1946,12,,,,,,,,,,,,,,,11.585714285714284,2.571428571428572,,,,,,,11.585714285714284,,,
1946,13,,,,,,,,,,,,,,,5.685714285714285,0.0142857142857142,,,,,,,5.685714285714285,,,
1946,14,,,,,,,,,,,,,,,7.371428571428572,0.1428571428571428,,,,,,,7.371428571428572,,,
1946,15,,,,,,,,,,,,,,,7.057142857142857,0.4571428571428572,,,,,,,7.057142857142857,,,
1946,16,,,,,,,,,,,,,,,11.05714285714286,3.4428571428571426,,,,,,,11.05714285714286,,,
1946,17,,,,,,,,,,,,,,,11.72857142857143,2.3714285714285714,,,,,,,11.72857142857143,,,
1946,18,,,,,,,,,,,,,,,11.085714285714284,1.6,,,,,,,11.085714285714284,,,
1946,19,,,,,,,,,,,,,,,11.3,0.0,,,,,,,11.3,,,
1946,20,,,,,,,,,,,,,,,12.357142857142858,0.7857142857142857,,,,,,,12.357142857142858,,,
1946,21,,,,,,,,,,,,,,,8.985714285714286,0.6428571428571429,,,,,,,8.985714285714286,,,
1946,22,,,,,,,,,,,,,,,12.528571428571428,10.814285714285717,,,,,,,12.528571428571428,,,
1946,23,,,,,,,,,,,,,,,12.3,4.942857142857143,,,,,,,12.3,,,
1946,24,,,,,,,,,,,,,,,10.342857142857143,2.4285714285714284,,,,,,,10.342857142857143,,,
1946,25,,,,,,,,,,,,,,,9.585714285714284,3.4285714285714284,,,,,,,9.585714285714284,,,
1946,26,,,,,,,,,,,,,,,12.685714285714283,4.5857142857142845,,,,,,,12.685714285714283,,,
1946,27,,,,,,,,,,,,,,,9.87142857142857,2.3714285714285714,,,,,,,9.87142857142857,,,
1946,28,,,,,,,,,,,,,,,8.214285714285714,0.3857142857142857,,,,,,,8.214285714285714,,,
1946,29,,,,,,,,,,,,,,,8.585714285714285,3.928571428571429,,,,,,,8.585714285714285,,,
1946,30,,,,,,,,,,,,,,,12.771428571428572,7.042857142857144,,,,,,,12.771428571428572,,,
1946,31,,,,,,,,,,,,,,,10.37142857142857,2.8428571428571425,,,,,,,10.37142857142857,,,
1946,32,,,,,,,,,,,,,,,10.185714285714283,6.414285714285716,,,,,,,10.185714285714283,,,
1946,33,,,,,,,,,,,,,,,9.4,5.242857142857143,,,,,,,9.4,,,
1946,34,,,,,,,,,,,,,,,7.257142857142858,2.0,,,,,,,7.257142857142858,,,
1946,35,,,,,,,,,,,,,,,12.142857142857142,5.714285714285714,,,,,,,12.142857142857142,,,
